,mood,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo
214,happy,2fpDrL2Vpee0JnM6AoUFvl,0.486,0.638,0,-6.231,1,0.0323,0.000921,0,0.178,144.458
215,happy,2LY0DjFGGF0JQugFzWSGpi,0.661,0.585,5,-11.255,1,0.0367,0.658,0.876,0.606,129.98
216,happy,4F9jpNQDKRFoyM4Ebpni6S,0.428,0.724,11,-7.264,0,0.0434,0.183,0.000136,0.184,146.917
217,happy,4Ta3PhWmY50ZLU1uhKFKPE,0.614,0.684,0,-5.79,1,0.157,0.247,0,0.258,156.85
218,happy,2D3OzSwTcwuNWWs8MacKqz,0.641,0.533,7,-8.909,1,0.0287,0.279,6.06e-05,0.364,95.776
219,happy,46quRQAj7MxBJ38B5EyJOc,0.749,0.439,5,-6.838,1,0.0422,0.0362,0.000389,0.288,176.002
220,happy,5g7rJvWYVrloJZwKiShqlS,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.133,111.709
221,happy,5I9K1oVuO22OehDQZnxdr2,0.608,0.551,4,-8.349,1,0.0298,0.00386,7.76e-05,0.297,98.067
222,happy,2OjZhG8BnvrsVWqGnZk4PO,0.429,0.699,8,-8.436,1,0.0404,0.0352,0.291,0.686,82.971
223,happy,08cXy6KUizaAelYXtcew3w,0.388,0.595,1,-9.799,1,0.0325,0.663,5.58e-05,0.596,190.043
224,happy,23HxMVdUqSsWwar52dS4ZT,0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.546,88.299
225,happy,6e0TEaeQcwhS8ktu5q0AYX,0.824,0.523,2,-9.055,1,0.112,0.725,0.0124,0.608,100.001
226,happy,7vVtCG0LmChEV6NaIwALOh,0.586,0.54,0,-5.761,1,0.0255,0.192,0,0.162,82.156
227,happy,5MOHiX0uAj555wbYJyBnDy,0.715,0.743,11,-5.042,0,0.044,0.334,0.0851,0.485,120.076
228,happy,7j9eqHzhqBEfr9Unn6zdOS,0.702,0.887,7,-4.941,1,0.0642,0.052,0,0.872,95.029
229,happy,2f6pqUyFcs3NUSoz49H9nw,0.622,0.191,10,-11.141,1,0.0299,0.947,0.00602,0.293,134.853
230,happy,2qS1Bdyf7auoGgaknhdda9,0.567,0.735,2,-8.939,1,0.0293,0.224,0.00463,0.767,136.318
231,happy,3ohMvJzJyBzklKAqCNEaIg,0.484,0.736,9,-5.483,1,0.0417,0.102,6.6e-06,0.509,85.942
232,happy,0HL3y3bsKSARBSP0qaImwb,0.639,0.666,0,-7.775,1,0.0636,0.271,0,0.372,98.384
233,happy,1QkaMwPSBLV0GTvjy2VEZ3,0.467,0.779,10,-5.471,1,0.0464,0.162,6.29e-05,0.623,140.007
234,happy,4hvogg26QxhiwZejv9nNae,0.536,0.704,10,-7.612,1,0.0417,0.0932,0,0.702,103.134
235,happy,0a8eRyWUFB5icN7tNRwgFr,0.557,0.345,7,-12.675,0,0.0249,0.686,0.000417,0.52,99.942
236,happy,0CKT4fraX6cV2T0HeGGIJm,0.373,0.681,2,-8.002,1,0.0385,0.137,0.633,0.249,168.533
237,happy,1UM7bluhwWTGfhvWWOshk7,0.431,0.823,7,-5.592,1,0.122,0.0538,2.48e-05,0.624,176.536
238,happy,0o8LEuOfOGDJK1o6d9yTUu,0.559,0.915,2,-5.386,1,0.0308,0.1,0.000252,0.729,127.024
239,happy,4LSi50PwwZFOpkusSFu9Pd,0.762,0.472,3,-9.271,1,0.0345,0.725,0.00214,0.338,96.201
240,happy,4gC1lcd3iTdQ62iBVtDBFu,0.501,0.533,8,-4.715,1,0.0384,0.932,0.00362,0.442,119.062
241,happy,4w5nZwiTpDMTVQdugsXWW7,0.731,0.451,5,-12.621,1,0.03,0.482,0.0225,0.89,120.055
242,happy,7BVwi9cIzSc6tpyxsp47vJ,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.272,108.043
243,happy,0ewrI06EIDMGXvgJxuyF3U,0.576,0.609,7,-5.921,1,0.107,0.303,0,0.737,86.703
244,happy,0pXkRtFSYDSln6ITAPLPeP,0.618,0.749,11,-5.093,0,0.0304,0.654,0.213,0.548,111.986
245,happy,4C2yMWKNf2gLgXZgdhazzu,0.5,0.764,9,-7.571,1,0.0414,0.373,0.0014,0.683,85.98
246,happy,6VJESmw3puw9eFpmglP2dM,0.959,0.424,2,-9.5,1,0.0522,0.435,0.00049,0.852,108.997
247,happy,3ocLv1zQYgIT09uIWjmTSz,0.616,0.754,7,-7.312,0,0.0689,0.408,3.45e-06,0.377,117.922
248,happy,7nlGMUcyIGWZQFkOOxOWl5,0.499,0.94,0,-2.741,1,0.0332,0.0897,7.28e-05,0.477,112.02
249,happy,4l94386YhnCzduk44xzFRx,0.547,0.848,2,-5.622,1,0.068,0.00594,0,0.393,128.987
250,happy,0efT4YKQLQx2YHbp6vgRX8,0.446,0.533,7,-5.955,1,0.046,0.427,3.26e-06,0.58,183.81
251,happy,4Y2365W43JtMuU2os31LUs,0.645,0.658,0,-5.87,1,0.0272,0.054,0.367,0.509,122.521
252,happy,3JeT6Xcv6MlEHHylk8SKQ1,0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.427,118.06
253,happy,0PHm9MrfZdEUasfd1XC0n2,0.46,0.825,0,-5.203,1,0.031,0.0695,1.52e-05,0.443,100.137
254,happy,0qau061S9oIy7S5xHruwHA,0.484,0.869,9,-3.778,1,0.0322,0.327,0.000132,0.757,125.63
255,happy,2EWpa5XnAuSn0sIkSSIhYk,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.718,101.034
256,happy,63YnmHKlutFFkgfFB0OcPU,0.416,0.696,3,-9.783,1,0.0526,0.149,0.000924,0.441,122.556
257,happy,7vGhzPya4P2IHVG7WtZADZ,0.57,0.858,2,-4.732,1,0.042,0.0386,0.00222,0.451,107.985
258,happy,5r47m8Td4m1CCzCHiKDBEd,0.374,0.798,2,-4.66,1,0.111,0.022,6.29e-06,0.311,152.058
259,happy,0W4sXm430e78yQCgcvEXwp,0.522,0.746,8,-6.999,1,0.0422,0.0594,0.00103,0.404,102.093
260,happy,5AqNpVjueURnEaMDzIrUl8,0.787,0.704,6,-6.46,1,0.0499,0.00463,0.451,0.504,121.009
261,happy,2vcwh4UGbHy3gkhCEvBDMn,0.749,0.699,5,-7.193,0,0.0469,0.0694,0,0.641,123.965
262,happy,33faLM9uNVtibuZIb37MOV,0.479,0.79,4,-7.775,1,0.0352,0.467,0.713,0.444,111.023
263,happy,5rRDCbF97rcJW0ES9RhPhC,0.655,0.686,7,-5.701,1,0.028,0.371,1.13e-06,0.544,112.974
264,happy,0P3IyyiJecMoAX9Q4cbwHX,0.716,0.887,5,-7.738,1,0.0331,0.149,0.332,0.78,117.021
265,happy,08XjENEbgIDSYVNFikaqYH,0.761,0.542,4,-5.256,1,0.0269,0.561,1.53e-06,0.87,81.975
266,happy,5YVYVuNA44FT2yVxEXOw3r,0.703,0.549,0,-9.731,1,0.0295,0.326,0.00256,0.385,99.985
267,happy,3e5Ee5GrNzSnCt2laIDm3S,0.519,0.494,6,-5.399,1,0.0263,0.188,0,0.243,99.909
268,happy,7BgN5iMlbla6J4LpEDrFMn,0.602,0.771,3,-4.494,1,0.04,0.245,0,0.41,125.024
269,happy,0ErpHxNt1kTyCQGlh43wr1,0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.605,110.741
270,happy,5HUynLdprJzINndFXcidfu,0.696,0.77,1,-5.774,1,0.0556,0.312,0,0.494,128.053
271,happy,7fKF4HdftIEt3lLAy3rDG6,0.648,0.564,5,-10.269,1,0.0682,0.673,0,0.377,92.958
272,happy,0iWUW8UNkmyUa8Aa6anow6,0.509,0.515,5,-9.442,1,0.0316,0.61,5.76e-05,0.717,80.089
273,happy,3HdcqQpq7zb5GbEKBDY34p,0.593,0.926,6,-5.361,0,0.0319,0.0355,0.0582,0.945,100.011
274,happy,75nZ4W6quZhI55LKiqCXWh,0.584,0.474,9,-7.981,1,0.0258,0.796,2.69e-06,0.332,101.457
275,happy,3eeIdvZqXaffY0yVRgbGfQ,0.625,0.736,1,-8.658,0,0.0325,0.118,0,0.909,105.529
276,happy,3bAgQ4fNuTVf98RtiVgKRv,0.618,0.916,6,-4.685,0,0.0651,0.00914,0.00023,0.717,123.969
277,happy,3qhobDAfBcVoOWZP8Ck8R2,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.566,76.023
278,happy,6m2cCJT4K54P5nLfRLyJud,0.538,0.626,8,-10.333,0,0.0426,0.746,0.000383,0.337,120.971
279,happy,6XMYnm4OTEysN8blzqiCL9,0.787,0.689,11,-5.617,1,0.319,0.331,0,0.779,90.528
280,happy,6vyVxWBHLIqNdhy4IGz1LN,0.52,0.883,1,-6.224,0,0.0316,0.0237,0.249,0.694,96.499
281,happy,0FkJp8j6TOpRWPCln1t9WB,0.705,0.504,10,-11.33,1,0.0323,0.18,0.00393,0.177,133.077
282,happy,1R4hG0ZP1PBrP14eeOhdB5,0.511,0.813,0,-6.78,1,0.0357,0.00549,0.00207,0.826,121.801
283,happy,2rwPOgMZHP8mFAYneg8bvh,0.87,0.572,6,-7.667,1,0.039,0.16,0.00282,0.854,119.98
284,happy,1Bj7N8qzv0KWCxvq4gfOTL,0.559,0.754,5,-4.877,1,0.0259,0.0694,7.14e-05,0.592,104.995
285,happy,5DLmPL4kE9TYd4VGrAXB0D,0.348,0.479,0,-10.075,1,0.029,0.291,0.151,0.173,97.871
286,happy,7eI7Y41wcPfqzAxqv1jogS,0.441,0.283,2,-9.092,1,0.0304,0.765,0.0348,0.225,79.664
287,happy,1WXVfFRD89EtVURD4Tbixo,0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.523,102.984
288,happy,7DeJ8TdwgNpz6Un0SiskhX,0.402,0.476,0,-8.823,1,0.0289,0.334,0.0701,0.164,86.06
289,happy,6IG4Z0sKhLG7MaXOgPCaa8,0.688,0.834,7,-5.515,1,0.0477,0.264,0.251,0.525,103.989
290,happy,1pRb7DlOyLPGcBJUJoAKOo,0.744,0.432,8,-11.173,1,0.0383,0.79,0.0135,0.682,123.933
291,happy,2EWRUGLGX59cwdpIZjmkQO,0.64,0.619,0,-8.894,0,0.0297,0.119,0.38,0.563,115.01
292,happy,3SB5JGFnQxB4P8Gh46wMzy,0.533,0.604,7,-8.586,1,0.039,0.248,0.0106,0.441,127.015
293,happy,696vpg0aBvBxpZAuasmg15,0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.528,79.785
294,happy,0QTCTu0CXv4X1JEE4gNpGv,0.719,0.665,8,-8.589,1,0.0331,0.15,0.00092,0.763,96.999
295,happy,2RWO1r4CV3HF3U9mJSvkdt,0.425,0.789,0,-7.349,1,0.0386,0.0227,2.02e-05,0.744,207.875
296,happy,1KlDcHrlDPUJJPmMup3tUp,0.803,0.548,0,-7.103,1,0.12,0.351,0,0.75,121.942
297,happy,0VhDlpezWuAgOnfOCx2fRv,0.552,0.724,0,-3.698,1,0.0271,0.169,0,0.774,80.516
298,happy,0VCveHO3AX0OLRuTgpBKBJ,0.721,0.507,9,-7.439,1,0.028,0.54,3.94e-06,0.43,116.05
299,happy,13PUJCvdTSCT1dn70tlGdm,0.601,0.537,6,-9.464,1,0.0296,0.743,0.732,0.394,144.994
300,happy,4rV3AYCf4BBBCkIpyLPwUP,0.751,0.467,9,-13.652,1,0.036,0.173,0,0.568,98.783
301,happy,43z6scIZU2QcEieMQFAJRG,0.498,0.789,10,-5.724,1,0.0319,0.000856,5.83e-06,0.455,120.176
302,happy,6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.473,127.966
303,happy,0XvjOhwCnXXFOSlBbV9jPN,0.769,0.922,1,-1.966,1,0.108,0.000939,0.197,0.506,127.965
304,happy,0ofbQMrRDsUaVKq2mGLEAb,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.418,104.992
305,happy,1H5tvpoApNDxvxDexoaAUo,0.869,0.887,0,-4.505,1,0.0993,0.0605,0,0.784,129.221
306,happy,0P6CPJrNJ1Zt755CQTWg3S,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.939,109.004
307,happy,30XU4suKzCeoCK9YFzdufg,0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.494,123.907
308,happy,0HNXnhNZZtRZFLhP4hfyCP,0.666,0.968,10,-3.196,1,0.046,0.123,0,0.834,135.099
309,happy,5y6pj7OeBFF0CVgZKhRbOG,0.777,0.895,4,-4.464,1,0.0618,0.0348,0,0.826,111.987
310,happy,1X1DWw2pcNZ8zSub3uhlNz,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.629,84.786
311,happy,1KONmY3enP3r3nIPQidWAy,0.744,0.697,8,-14.753,1,0.0631,0.039,0,0.683,119.955
312,happy,4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.754,115.741
313,happy,3Fzlg5r1IjhLk2qRw667od,0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.867,119.397
314,happy,2Foc5Q5nqNiosCNqttzHof,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.862,116.047
315,happy,213x4gsFDm04hSqIUkg88w,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.755,100.045
316,happy,71R6zJsrF3ffc3TBFHfivX,0.706,0.842,0,-4.628,0,0.038,0.0476,0,0.818,104.958
317,happy,4eZDxVUfm37N7ncCi0t94Y,0.599,0.842,5,-5.712,1,0.143,0.07,0,0.428,100.053
318,happy,5AKQ1JHezaXDmN5SyMSpEr,0.495,0.878,6,-3.266,0,0.0361,0.00027,9.02e-05,0.825,193.947
319,happy,7t00jJDygiHzPabOYS6AGb,0.702,0.875,7,-3.588,1,0.0283,0.014,0,0.905,103.002
320,happy,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.937,116.017
321,happy,4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.795,97.012
322,happy,5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.768,126.988
323,happy,14iN3o8ptQ8cFVZTEmyQRV,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.696,129.996
324,happy,20zQs2LhTCzA2PfIPMxuWu,0.726,0.938,6,-2.52,0,0.0419,0.00217,1.89e-06,0.978,126.024
325,happy,1PEqh7awkpuepLBSq8ZwqD,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.122,103.773
326,happy,60Pwcnt2y9ML9VP4gwrcxm,0.696,0.679,2,-7.363,1,0.0305,0.587,0,0.527,128.982
327,happy,754kgU5rWscRTfvlsuEwFp,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.421,99.982
328,happy,0wsXdby1T3PWLauIkGUZzg,0.673,0.842,1,-4.666,1,0.039,0.0248,0,0.509,121.986
329,happy,2d0KTMihcLLOz29YdYmule,0.704,0.761,1,-4.659,1,0.0347,0.0137,0,0.907,97.002
330,happy,69Tyiih00ZZKboHFnXp0VF,0.681,0.697,4,-11.063,1,0.0327,0.357,0,0.775,119.956
331,happy,0BBOLOV5JntPL3341swIre,0.677,0.682,9,-6.879,1,0.0361,0.0405,0,0.875,106.279
332,happy,3ktQWLu1mVhc4GTMrdPLEG,0.738,0.864,11,-7.95,1,0.054,0.131,3.22e-06,0.961,103.203
333,happy,46q5BtHso0ECuTKeq70ZhW,0.772,0.705,0,-6.255,1,0.0411,0.247,0,0.834,124.908
334,happy,5R9a4t5t5O0IsznsrKPVro,0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.272,193.437
335,happy,4cluDES4hQEUhmXj6TXkSo,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.888,124.99
336,happy,1F93GMRPvmWpVP970SzjpH,0.678,0.61,0,-10.509,1,0.0306,0.467,0,0.919,117.04
337,happy,6tXnRSvuNgOq4QcxpIN54r,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.891,93.982
338,happy,4TCL0qqKyqsMZml0G3M9IM,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.716,122.014
339,happy,2xLOMHjkOK8nzxJ4r6yOKR,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.843,125.98
340,happy,3ldG6XCLDXxWg1N6XhrSKo,0.714,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.751,94.074
341,happy,76hfruVvmfQbw0eYn1nmeC,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.896,119.002
342,happy,6AxCr5G75R5rqyNCYWVpTo,0.672,0.907,8,-5.069,0,0.0721,0.0048,3.4e-05,0.746,128.027
343,happy,6X6ljHP0LlsdUILsGwfQ40,0.574,0.844,0,-5.717,1,0.039,0.0258,2e-06,0.643,106.01
344,happy,1dNIEtp7AY3oDAKCGg2XkH,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.505,102.996
345,happy,3oHNJECGN3bBoGXejlw2b1,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.72,126.023
346,happy,1yTQ39my3MoNROlFw3RDNy,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.751,107.02
347,happy,5tf1VVWniHgryyumXyJM7w,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.636,123.063
348,happy,3E7ZwUMJFqpsDOJzEkBrQ7,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.964,126.007
349,happy,6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.382,113.324
350,happy,1N67xd3y9s23vitoiP3Zv5,0.651,0.754,4,-9.373,1,0.0293,0.00692,0.00195,0.936,140.782
351,happy,1dzQoRqT5ucxXVaAhTcT0J,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.745,118.992
352,happy,4E5P1XyAFtrjpiIxkydly4,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.195,91.031
353,happy,3E7dfMvvCLUddWissuqMwr,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.47,96.021
354,happy,4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.61,127.96
355,happy,3cfOd4CMv2snFaKAnMdnvK,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.776,104.019
356,happy,094RugjgLW6CdPLOJctBZ3,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.576,91.999
357,happy,3AeicLnm55RqcXGBKYQolM,0.56,0.857,4,-4.145,0,0.0384,0.0594,0,0.432,119.975
358,happy,6JV2JOEocMgcZxYSZelKcc,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.701,113.03
359,happy,5ZSl6gDoV6bPPxzmLeneV9,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.655,106.046
360,happy,0Oe49j06Bjrxs8PltuVeaW,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.444,130.007
361,happy,7M9XTtbz6qDg7LqYJ7OpJB,0.63,0.848,0,-4.592,1,0.0428,0.0834,4.34e-06,0.551,124.987
362,happy,6splO3UF8hSmK33y5fJTNk,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.483,122.531
363,happy,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.687,128.005
364,happy,5zIDOOtXbDkMK6pE68GiOl,0.744,0.891,6,-7.271,0,0.0368,0.00328,0.283,0.911,129.978
365,happy,3hDFOFjGIFwlSmCO6b39M4,0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.704,117.965
366,happy,2S5LNtRVRPbXk01yRQ14sZ,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.784,118.004
367,happy,1B75hgRqe7A4fwee3g3Wmu,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.866,133.148
368,happy,5qTvkDrSfvwDv6RBjjcfQr,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.726,100.202
369,happy,0PX0Ku0gmYIUcIDRO23x8B,0.604,0.691,0,-5.807,1,0.159,0.00493,0,0.186,105.014
370,happy,0BiGd2FNDQ0eh79ZHfp6tS,0.728,0.794,1,-3.992,1,0.0635,0.148,0,0.523,112.071
371,happy,7GHKA8GIMcND6c5nN1sFnD,0.801,0.876,8,-3.94,0,0.0446,0.144,1.38e-05,0.932,122.979
372,happy,4b2tcjrG1qUkSdsqEFP2dB,0.467,0.757,2,-3.01,1,0.0517,0.0866,0,0.383,131.993
373,happy,3XorCFmcupSm5QS6hA9g4N,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.615,106.101
374,happy,5uImkHXfTLkNYwemtGH7kB,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.6,127.986
375,happy,1gv4xPanImH17bKZ9rOveR,0.7,0.709,7,-5.006,1,0.0839,0.0048,0,0.625,122.019
376,happy,0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.781,99.943
377,happy,0lmdsH1MIoLsMymnNpd6HU,0.68,0.774,1,-3.136,0,0.0697,0.101,0,0.331,102.949
378,happy,2LEF1A8DOZ9wRYikWgVlZ8,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.684,128.011
379,happy,6HTJZ0TQJVMSKkUGzAOe2h,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.523,97.033
380,happy,6F5c58TMEs1byxUstkzVeM,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.455,179.984
381,happy,2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.743,126.988
382,happy,61fUmn6wYvU7qS62wNvQFN,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.829,106.676
383,happy,4TsmezEQVSZNNPv5RJ65Ov,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.498,99.019
384,happy,6nM9Sr6MPcfpqwQTD7PZGi,0.787,0.848,1,-4.696,1,0.0549,0.0915,0,0.947,121.989
385,happy,3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.788,129.992
386,happy,5fRvePkRGdpn2nKacG7I6d,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.965,100.021
387,happy,3icbmPGKTsKAa0IinkizCM,0.769,0.437,1,-6.406,1,0.0363,0.44,0,0.737,103.921
388,happy,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.465,123.962
389,happy,3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.121,119.987
390,happy,3zjZaGqcepRo80Btq4C1x0,0.681,0.667,11,-12.719,0,0.0388,0.0231,0.00414,0.89,113.549
391,happy,7gBj0VgcuAgkXkiRRYvSmK,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.378,103.027
392,happy,1kPpge9JDLpcj15qgrPbYX,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.682,126.05
393,happy,7LP4Es66zdY7CyjepqmvAg,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.683,65.997
394,happy,5jVJAojK3LFKETjI2gYb8O,0.581,0.801,9,-12.282,1,0.0306,0.00424,0.00171,0.692,128.179
395,happy,0TxXEbxn52XsuAhxb6VFZw,0.48,0.832,11,-5.663,1,0.0426,0.137,0,0.648,186.875
396,happy,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.843,119.993
397,happy,2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.965,79.526
398,happy,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.654,125.983
399,happy,5yDL13y5giogKs2fSNf7sj,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.452,126.885
400,happy,6fuvYxKEvU4inG8eTB2nYi,0.692,0.633,0,-7.733,1,0.0291,0.197,0,0.965,126.812
401,happy,3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.182,0,0.907,150.572
402,happy,5pKJtX4wBeby9qIfFhyOJj,0.742,0.863,5,-7.823,1,0.038,0.177,5.59e-06,0.776,131.193
403,happy,7uEcCGtM1FBBGIhPozhJjv,0.51,0.488,7,-10.304,1,0.0304,0.256,0,0.649,125.683
404,happy,6sPOmDulFtLzfX25zICNrC,0.659,0.513,0,-7.186,1,0.0293,0.315,0,0.855,133.609
405,happy,2jg4Yc8071puvDRYi22B3a,0.646,0.784,5,-6.137,1,0.0334,0.00495,0,0.819,108.84
406,happy,0Vpswx5knuuXW8HmNK1LrT,0.589,0.551,0,-6.2,1,0.0353,0.67,1.01e-06,0.715,104.396
407,happy,241RmK77gecJ1y7jOoQ5lu,0.682,0.605,8,-10.771,1,0.0403,0.185,0.00326,0.914,125.96
408,happy,6VojZJpMyuKClbwyilWlQj,0.385,0.657,5,-6.975,1,0.0342,0.724,0,0.672,124.895
409,happy,4TBBPZks71c60whhq0PgdP,0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.938,94.574
410,happy,69Qa7czzqraPWZgxpQN405,0.617,0.81,10,-6.513,1,0.0798,0.762,0,0.65,97.389
411,happy,1udKn1oNKYQSQ9OmiIWCMu,0.553,0.738,0,-7.963,1,0.0457,0.213,0,0.759,138.602
412,happy,4SGBuq37Ol4HJr7pQqFMKa,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.6,110.583
413,happy,6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.394,129.171
414,happy,2H3ZUSE54pST4ubRd5FzFR,0.669,0.616,11,-10.776,0,0.033,0.482,0,0.818,130.037
415,happy,6UkMcAA19lTdjs22jtB7o2,0.611,0.47,4,-9.135,1,0.0356,0.579,0,0.97,85.527
416,happy,3iSws76HjaU7k49EqJVTfF,0.736,0.871,2,-2.786,1,0.0278,0.466,0,0.967,122.395
417,happy,1CSLeVCXmetBh8IkTPMFdL,0.502,0.772,0,-6.205,1,0.0322,0.595,2.47e-06,0.935,79.463
418,happy,10pcZvQ4QTKeHRvTUAeHVD,0.681,0.554,4,-10.333,1,0.0343,0.476,0,0.933,129.587
419,happy,6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,0.488,7.34e-06,0.599,177.13
420,happy,7lL2lMWNtzOcf5HnEudNgn,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.774,114.58
421,happy,1GLmaPfulP0BrfijohQpN5,0.487,0.464,4,-9.821,1,0.03,0.0666,0.00531,0.851,121.242
422,happy,5akBpqWmFWEHoBGRIrR5aK,0.525,0.131,11,-15.937,1,0.0281,0.623,0.000145,0.616,63.071
423,happy,5wJcMwXuy1x6EatowWOxha,0.601,0.828,11,-5.268,0,0.0453,0.108,2.35e-06,0.618,125.945
424,happy,3z6m2FukK7Vd5xYrjOLDLR,0.592,0.458,0,-8.2,1,0.0296,0.716,0,0.723,133.551
425,happy,2g2GkH3vZHk4lWzBjgQ6nY,0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.885,128.518
426,happy,7s25THrKz86DM225dOYwnr,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.965,114.95
427,happy,5usNPz6U1acDrkUYekGYDY,0.44,0.682,4,-7.416,1,0.0373,0.681,3.33e-05,0.626,135.917
